Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,First Time Discloser,Population,Population Year,City Location,Last update
2019,50361,Ayuntamiento de Hermosillo,Hermosillo,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,POINT (-110.961 29.0892),2020-06-25T04:52:51.327
2019,839963,Alpa Corral,Alpa Corral,Argentina,Latin America,CDP Cities,public,Yes,966,2010,,2020-06-25T04:52:51.327
2019,58569,City of Podgorica,Podgorica,Montenegro,Europe,CDP Cities,public,No,185937,2011,POINT (19.2594 42.4304),2020-06-25T04:52:51.327
2019,50566,City of Anchorage,Anchorage,United States of America,North America,CDP Cities,public,No,295365,2018,POINT (-149.9 61.2181),2020-06-25T04:52:51.327
2019,839971,San Nicolás de los Arroyos,San Nicolás de los Arroyos,Argentina,Latin America,CDP Cities,public,Yes,145857,2010,,2020-06-25T04:52:51.327
2019,69834,Municipalidad de General Alvear (Mendoza),"General Alvear, Buenos Aires",Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,46429,2010,POINT (-67.6955 -34.978),2020-06-25T04:52:51.327
2019,35879,City of Minneapolis,Minneapolis,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-93.2667 44.9833),2020-06-25T04:52:51.327
2019,826429,Município de Figueira da Foz,Figueira da Foz,Portugal,Europe,CDP Cities,public,Yes,62125,2011,POINT (-8.8576 40.1521),2020-06-25T04:52:51.327
2019,60233,Pärnu City Government,Pärnu,Estonia,Europe,"CDP Cities,Union of the Baltic Cities",public,No,51272,2019,POINT (24.4966 58.3858),2020-06-25T04:52:51.327
2019,59545,"City of Charlottesville, VA",Charlottesville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,48117,2018,POINT (-78.4767 38.0293),2020-06-25T04:52:51.327
2019,834403,Municipality of San Martín de los Andes,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,31342,2014,,2020-06-25T04:52:51.327
2019,839668,Municipio de Iztapa,,Guatemala,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,11917,2019,,2020-06-25T04:52:51.327
2019,59298,City of Yaoundé 6,Yaoundé 6,Cameroon,Africa,CDP Cities,public,No,324734,2010,POINT (11.5191 3.86181),2020-06-25T04:52:51.327
2019,50557,City of Norfolk,Norfolk,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,246256,2017,POINT (38.8468 -76.2851),2020-06-25T04:52:51.327
2019,31177,Salt Lake City,Salt Lake City,United States of America,North America,CDP Cities,public,No,,0,POINT (-111.891 40.7608),2020-06-25T04:52:51.327
2019,54510,Umeå municipality,Umeå,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities,WWF",public,No,,0,POINT (20.263 63.8258),2020-06-25T04:52:51.327
2019,54119,City of Palo Alto,Palo Alto,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,67082,2018,POINT (-122.143 37.4419),2020-06-25T04:52:51.327
2019,55371,Municipalidad de Vicente López,Vicente López,Argentina,Latin America,CDP Cities,public,No,270929,2010,POINT (-68.833 -32.8941),2020-06-25T04:52:51.327
2019,31114,City of Sydney,City of Sydney,Australia,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,240229,2018,POINT (151.207 -33.8675),2020-06-25T04:52:51.327
2019,51374,Prefeitura de Rio Branco,Rio Branco,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-40.3776 -20.3338),2020-06-25T04:52:51.327
2019,834405,Municipality of Soldini,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,3212,2010,,2020-06-25T04:52:51.327
2019,35885,Tel Aviv-Yafo Municipality,Tel Aviv-Yafo,Israel,Middle East,"C40,CDP Cities",public,No,443930,2017,POINT (34.7823 32.0816),2020-06-25T04:52:51.327
2019,55799,"Arlington, VA",Arlington,United States of America,North America,CDP Cities,public,No,220400,2016,POINT (-76.0026 37.2265),2020-06-25T04:52:51.327
2019,834260,Municipality of Olavarría,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,11178,2010,,2020-06-25T04:52:51.327
2019,35274,"City of Portland, ME","Portland, ME",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,66937,2017,POINT (-70.2553 43.6615),2020-06-25T04:52:51.327
2019,36254,Comune di Venezia,Venezia,Italy,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,260520,2018,POINT (12.3211 45.4333),2020-06-25T04:52:51.327
2019,53959,"City of Fayetteville, AR",Fayetteville,United States of America,North America,CDP Cities,public,No,88963,2018,POINT (-94.1719 36.0821),2020-06-25T04:52:51.327
2019,60400,Municipalidad de Temuco,,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,282415,217,,2020-06-25T04:52:51.327
2019,54650,Prefeitura de Palmas,Palmas,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-48.3243 -10.2491),2020-06-25T04:52:51.327
2019,35857,City of Cincinnati,Cincinnati,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,301301,2017,POINT (-84.512 39.1031),2020-06-25T04:52:51.327
2019,54395,Taoyuan City Government,Taoyuan,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (121.301 24.9931),2020-06-25T04:52:51.327
2019,36477,Comune di Lucca,Lucca,Italy,Europe,CDP Cities,public,No,89874,0,POINT (10.6174 43.8399),2020-06-25T04:52:51.327
2019,43975,Municipalidad de Magdalena del Mar,Magdalena del Mar,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,60290,2017,POINT (-77.067 -12.0917),2020-06-25T04:52:51.327
2019,43914,City of Charlotte,Charlotte,United States of America,North America,CDP Cities,public,No,859035,2017,POINT (-80.8431 35.2271),2020-06-25T04:52:51.327
2019,841154,Municipalidad de Independencia (Peru),,Peru,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,50578,City of Windsor,Windsor,Canada,North America,CDP Cities,public,No,233763,2018,POINT (-83.0364 42.3149),2020-06-25T04:52:51.327
2019,35880,Municipality of Porto Alegre,Porto Alegre,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1479101,2018,POINT (51 30),2020-06-25T04:52:51.327
2019,59956,Banda Aceh City Government,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,259913,2018,,2020-06-25T04:52:51.327
2019,63615,Hillerød Kommune,Hillerød,Denmark,Europe,CDP Cities,public,No,,0,POINT (12.2349 55.931),2020-06-25T04:52:51.327
2019,31172,Mexico City,Mexico City,Mexico,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,8833416,2016,POINT (-99.1332 19.4326),2020-06-25T04:52:51.327
2019,31108,City of Houston,Houston,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,2325502,2018,POINT (-95.3694 29.7602),2020-06-25T04:52:51.327
2019,839931,Dong Hoi City,,Viet Nam,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,130950,2018,,2020-06-25T04:52:51.327
2019,60307,Prefeitura de Nova Friburgo,,Brazil,Latin America,CDP Cities,public,Yes,182082,2010,,2020-06-25T04:52:51.327
2019,831674,Município de Amarante,Amarante,Portugal,Europe,CDP Cities,public,Yes,56217,2011,,2020-06-25T04:52:51.327
2019,35883,City of San José,"San José, CA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1046079,2017,POINT (-121.886 37.3382),2020-06-25T04:52:51.327
2019,54662,Prefeitura do Município de Maringá,Maringá,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-51.9383 -23.4257),2020-06-25T04:52:51.327
2019,36470,Comune della Spezia,La Spezia,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (9.83632 44.111),2020-06-25T04:52:51.327
2019,42123,City of Goiânia,Goiânia,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,1495705000,2018,POINT (-49.2648 -16.6869),2020-06-25T04:52:51.327
2019,60546,Nanjing Municipal People's Government,Nanjing,China,East Asia,"C40,CDP Cities",non public,No,,0,POINT (118.797 32.0603),2020-06-25T04:52:51.327
2019,35910,Pune Municipal Corporation,Pune,India,South and West Asia,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,3402000,2011,,2020-06-25T04:52:51.327
2019,59633,"City of Santa Cruz, CA","Santa Cruz, CA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,65021,2017,POINT (-122.031 36.9741),2020-06-25T04:52:51.327
2019,50574,City of Plano,Plano,United States of America,North America,CDP Cities,non public,No,284000,2019,POINT (-96.6989 33.0198),2020-06-25T04:52:51.327
2019,74508,"City of Winona, MN",Winona,United States of America,North America,CDP Cities,public,No,26928,2017,POINT (-91.6663 44.0554),2020-06-25T04:52:51.327
2019,50681,Município de Funchal,Funchal,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,111892,2011,POINT (-16.9241 32.6669),2020-06-25T04:52:51.327
2019,73413,Commune de Cocody,Cocody,Côte d'Ivoire,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-3.9674 5.3602),2020-06-25T04:52:51.327
2019,36004,City of Abidjan,Abidjan,Côte d'Ivoire,Africa,"C40,CDP Cities",public,No,,0,POINT (-4.0083 5.36),2020-06-25T04:52:51.327
2019,74677,City of Cluj-Napoca,,Romania,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,309338,2012,,2020-06-25T04:52:51.327
2019,73752,Bontang City,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,170611,2017,,2020-06-25T04:52:51.327
2019,50375,Ayuntamiento de Chihuahua,Chihuahua,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,878062,2015,POINT (-106.076 28.6368),2020-06-25T04:52:51.327
2019,840425,Skövde kommun,Skövde,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,50572,"City of Saint Paul, MN",Saint Paul,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-93.09 44.9537),2020-06-25T04:52:51.327
2019,839650,Ayuntamiento de Uriangato,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,1241,2015,,2020-06-25T04:52:51.327
2019,54612,Alcaldia de Valledupar,Valledupa,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,453212,2015,,2020-06-25T04:52:51.327
2019,35884,City of San Diego,San Diego,United States of America,North America,CDP Cities,public,No,1394928,2015,POINT (-117.17 32.7181),2020-06-25T04:52:51.327
2019,54305,Rajkot Municipal Corporation,,India,South and West Asia,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,1286995,2011,,2020-06-25T04:52:51.327
2019,74488,"City of Beverly, MA",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,41648,2019,,2020-06-25T04:52:51.327
2019,54085,City of Savannah,Savannah,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,145674,2015,POINT (-81.0998 32.0835),2020-06-25T04:52:51.327
2019,50380,Municipio de Bucaramanga,Bucaramanga,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,528269,2016,POINT (-73.1227 7.11034),2020-06-25T04:52:51.327
2019,36522,Comune di Verbania,Verbania,Italy,Europe,CDP Cities,public,No,30487,2018,POINT (8.55537 45.9283),2020-06-25T04:52:51.327
2019,35853,City of Baltimore,Baltimore,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,602495,2018,POINT (-76.6122 39.2904),2020-06-25T04:52:51.327
2019,31170,Metropolitan Municipality of Lima,Lima,Peru,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,9485405,2017,POINT (-77.0283 -12.0433),2020-06-25T04:52:51.327
2019,31112,Kaohsiung City Government,Kaohsiung,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (120.344 22.6297),2020-06-25T04:52:51.327
2019,826237,Alcaldia de Madrid,Madrid (Colombia),Colombia,Latin America,CDP Cities,public,No,82118,2017,POINT (-74.2642 4.73245),2020-06-25T04:52:51.327
2019,60599,"Town of Bridgewater, NS",Bridgewater,Canada,North America,CDP Cities,public,No,8532,2016,POINT (-64.5188 44.3786),2020-06-25T04:52:51.327
2019,31182,City of San Francisco,San Francisco,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,884363,2017,POINT (-122.419 37.7749),2020-06-25T04:52:51.327
2019,31150,Bangkok Metropolitan Administration,Bangkok,Thailand,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5676648,2018,POINT (100.556 13.7712),2020-06-25T04:52:51.327
2019,840349,St Davids,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,54608,Alcaldia de Montería,Montería,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,357746,2018,POINT (-75.8814 8.74798),2020-06-25T04:52:51.327
2019,54703,Prefeitura Municipal de Mairiporã,Mairiporã,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-46.5885 -23.318),2020-06-25T04:52:51.327
2019,54538,Bath and North East Somerset,Bath,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,public,Yes,188600,2017,,2020-06-25T04:52:51.327
2019,840924,Prefeitura de Alexânia,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,50401,City of Madison,Madison,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,258054,2018,POINT (-89.3818 43.0728),2020-06-25T04:52:51.327
2019,54026,City of Tacoma,Tacoma,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,216279,2018,POINT (-122.444 47.2529),2020-06-25T04:52:51.327
2019,60104,Cambridge City Council,Cambridge,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,124919,2017,POINT (0.16353 52.2077),2020-06-25T04:52:51.327
2019,49343,City of El Paso,El Paso,United States of America,North America,CDP Cities,non public,No,,0,POINT (-106.485 31.7619),2020-06-25T04:52:51.327
2019,31157,City of Delhi,Delhi,India,South and West Asia,"C40,CDP Cities",public,No,11034555,2011,POINT (77.1025 28.704),2020-06-25T04:52:51.327
2019,63941,"Broward County, FL",Broward,United States of America,North America,CDP Cities,public,No,1870000,2014,POINT (80.3659 26.1901),2020-06-25T04:52:51.327
2019,2430,City of Burlington,Burlington,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,42284,2015,POINT (-73.2121 44.4759),2020-06-25T04:52:51.327
2019,49334,"City of Richmond, VA","Richmond, VA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,228783,2018,POINT (-77.436 37.5407),2020-06-25T04:52:51.327
2019,73684,Carlos Tejedor,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,11570,2010,,2020-06-25T04:52:51.327
2019,834083,"City of Eau Claire, WI",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,,0,,2020-06-25T04:52:51.327
2019,54603,Alcaldia de Pasto,Pasto,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,455678,2015,,2020-06-25T04:52:51.327
2019,826427,Município de Valongo,Valongo,Portugal,Europe,CDP Cities,non public,No,95660,2017,POINT (-8.49835 41.1887),2020-06-25T04:52:51.327
2019,73695,Uranga,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,913,2010,,2020-06-25T04:52:51.327
2019,54678,Prefeitura Municipal de Porto Feliz,Porto Feliz,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-47.5137 -23.2102),2020-06-25T04:52:51.327
2019,59562,"City of Urbana, IL",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,41250,2010,,2020-06-25T04:52:51.327
2019,59967,Adelaide Hills Council,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",non public,Yes,39873,2011,,2020-06-25T04:52:51.327
2019,60267,Prefeitura de Guarujá,Guarujá,Brazil,Latin America,CDP Cities,public,No,290752,2010,POINT (-46.2569 -23.9946),2020-06-25T04:52:51.327
2019,54114,City of Asheville,Asheville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,91902,2017,POINT (-82.5515 35.5951),2020-06-25T04:52:51.327
2019,60621,Lilongwe City Council,Lilongwe,Malawi,Africa,CDP Cities,public,No,989318,2019,POINT (33.7741 -13.9626),2020-06-25T04:52:51.327
2019,56276,New Taipei City Government,New Taipei,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3986689,2017,POINT (121.446 25.0111),2020-06-25T04:52:51.327
2019,31169,Government of Hong Kong Special Administrative Region,Hong Kong,"China, Hong Kong Special Administrative Region",East Asia,"C40,CDP Cities",public,No,7451000,2018,POINT (114.14 22.2881),2020-06-25T04:52:51.327
2019,54617,Alcaldia de Pereira,Pereira,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,472000,2019,POINT (-75.6906 4.80871),2020-06-25T04:52:51.327
2019,840024,Perth and Kinross,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,151000,2019,,2020-06-25T04:52:51.327
2019,840269,"Town of Whitby, ON",,Canada,North America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,31171,Ayuntamiento de Madrid,Madrid,Spain,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3221,2018,POINT (-3.38756 40.1076),2020-06-25T04:52:51.327
2019,60142,City of Kisumu,Kisumu,Kenya,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,968909,2010,POINT (34.7679 -0.0917),2020-06-25T04:52:51.327
2019,31052,City of Cardiff,Cardiff,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,public,No,365000,2018,POINT (-3.17909 51.4816),2020-06-25T04:52:51.327
2019,840033,Laborde,,Argentina,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,50392,Prefeitura de Vitória,Vitória,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-40.3776 -20.3338),2020-06-25T04:52:51.327
2019,50560,City of Oakland,Oakland,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,425195,2017,POINT (-122.271 37.8044),2020-06-25T04:52:51.327
2019,60053,Indore Municipal Corporation,,India,South and West Asia,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2197447,2011,,2020-06-25T04:52:51.327
2019,73240,Tuzla Municipality,Tuzla,Turkey,Europe,CDP Cities,public,No,,0,POINT (18.6735 44.5375),2020-06-25T04:52:51.327
2019,43911,City of Ottawa,Ottawa,Canada,North America,CDP Cities,public,No,,0,POINT (-75.6972 45.4215),2020-06-25T04:52:51.327
2019,60274,Prefeitura de Cruzeiro do Sul,Cruzeiro do Sul,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-72.6761 -7.62799),2020-06-25T04:52:51.327
2019,57509,Prefeitura Niterói,Niterói,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-43.1184 -22.8928),2020-06-25T04:52:51.327
2019,31051,Coventry City Council,Coventry,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,public,No,,0,POINT (-1.51217 52.4066),2020-06-25T04:52:51.327
2019,58513,City of Medford,Medford,United States of America,North America,CDP Cities,public,No,57797,2017,POINT (-122.876 42.3265),2020-06-25T04:52:51.327
2019,50357,Ciudad de Mendoza,Mendoza,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,115041,2010,POINT (-68.8458 -32.8894),2020-06-25T04:52:51.327
2019,840916,Prefeitura de Igarassu,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,58310,City of Roanoke,Roanoke,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,99920,2018,POINT (-79.9414 37.271),2020-06-25T04:52:51.327
2019,31179,Gemeente Rotterdam,Rotterdam,Netherlands,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,664373,2019,POINT (4.45093 51.9164),2020-06-25T04:52:51.327
2019,55331,Município de Ílhavo,Ílhavo,Portugal,Europe,CDP Cities,public,No,38598,2017,POINT (-7.58 38.85),2020-06-25T04:52:51.327
2019,50558,"City of London, ON","London, ON",Canada,North America,CDP Cities,public,No,,0,POINT (-81.2497 42.9837),2020-06-25T04:52:51.327
2019,73686,Los Molles,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,732,2010,,2020-06-25T04:52:51.327
2019,36282,Comune di Chieti,Chieti,Italy,Europe,CDP Cities,public,Yes,52125,2018,POINT (14.1399 42.3828),2020-06-25T04:52:51.327
2019,50203,Gaziantep Metropolitan Municipality,Gaziantep,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2028563,2018,,2020-06-25T04:52:51.327
2019,841098,Municipalidad Distrital de Chimbote,,Peru,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,35877,City of Pittsburgh,Pittsburgh,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,301048,2018,POINT (-79.9959 40.4406),2020-06-25T04:52:51.327
2019,73701,San Carlos Sud,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2102,2010,,2020-06-25T04:52:51.327
2019,11315,City of Manchester,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,36036,City of Ibadan,Ibadan,Nigeria,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,5591589,2011,POINT (3.94704 7.37753),2020-06-25T04:52:51.327
2019,840419,Mahasarakham Municipality,,Thailand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,58346,Plymouth City Council,Plymouth,United Kingdom of Great Britain and Northern Ireland,Europe,CDP Cities,public,Yes,256384,2011,,2020-06-25T04:52:51.327
2019,36469,Comune dell'Aquila,L'Aquila,Italy,Europe,CDP Cities,public,No,,0,POINT (13.3995 42.3505),2020-06-25T04:52:51.327
2019,69822,Kristianstad,,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,84908,2018,,2020-06-25T04:52:51.327
2019,36262,Comune di Genova,Genova,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,580097,2018,POINT (9.31841 44.348),2020-06-25T04:52:51.327
2019,840490,City of La Carlota,,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,54667,Prefeitura Municipal de Contagem,Contagem,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,603442,2010,,2020-06-25T04:52:51.327
2019,55373,Prefeitura Municipal de Cabreúva,Cabreúva,Brazil,Latin America,CDP Cities,public,No,47877,2017,POINT (-47.1367 -23.3058),2020-06-25T04:52:51.327
2019,54457,Hansestadt Rostock,Rostock,Germany,Europe,"CDP Cities,Union of the Baltic Cities",public,No,209000,2019,POINT (12.1405 54.0887),2020-06-25T04:52:51.327
2019,840370,Upplands-Bro Municipality,Upplands-Bro kommun,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,54048,City of Knoxville,Knoxville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,186239,2016,POINT (-83.9207 35.9606),2020-06-25T04:52:51.327
2019,31187,Seoul Metropolitan Government,Seoul,Republic of Korea,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (126.978 37.5665),2020-06-25T04:52:51.327
2019,62791,City of Botosani,Botosani,Romania,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,106847,2011,POINT (26.6658 47.7407),2020-06-25T04:52:51.327
2019,60278,Prefeitura de Fernandópolis,Fernandópolis,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-50.2475 -20.2858),2020-06-25T04:52:51.327
2019,16581,City of Seattle,Seattle,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,730400,2018,POINT (-122.332 47.6062),2020-06-25T04:52:51.327
2019,55415,"City of Columbia, SC","Columbia, SC",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",non public,No,,0,POINT (-81.0348 34.0007),2020-06-25T04:52:51.327
2019,50679,Município de Barreiro,Barreiro,Portugal,Europe,CDP Cities,public,No,78764,2011,POINT (-9.07907 38.6608),2020-06-25T04:52:51.327
2019,840039,Arequito,,Argentina,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,43912,City of Edmonton,Edmonton,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,980000,2018,POINT (-113.491 53.5444),2020-06-25T04:52:51.327
2019,60656,"City of Piedmont, CA",Piedmont,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11378,2017,POINT (-122.232 37.8244),2020-06-25T04:52:51.327
2019,834323,Patong Municipality,,Thailand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,20029,2019,,2020-06-25T04:52:51.327
2019,54327,Semarang City Government,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,1729428,2016,,2020-06-25T04:52:51.327
2019,840919,Prefeitura de Fraiburgo,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,54057,City of Lancaster,"Lancaster, CA",United States of America,North America,CDP Cities,public,No,161148,2017,POINT (-76.3055 40.0379),2020-06-25T04:52:51.327
2019,61427,Municipality of Nacala,Nacala,Mozambique,Africa,CDP Cities,public,No,224795,2019,POINT (40.6854 -14.5656),2020-06-25T04:52:51.327
2019,834238,Municipality of Centeno,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,3116,2010,,2020-06-25T04:52:51.327
