Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,First Time Discloser,Population,Population Year,City Location,Last update
2020,826237,Alcaldia de Madrid,Madrid (Colombia),Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,127138,2020,POINT (-74.2642 4.73245),2020-09-07T09:45:19.793
2020,840039,Arequito,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,6836,2010,,2020-09-07T09:45:19.793
2020,50208,Adana Metropolitan Municipality,Adana,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2200000,2020,POINT (35.334 36.995),2020-09-07T09:45:19.793
2020,834229,Municipality of Bragado,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,41336,2010,,2020-09-07T09:45:19.793
2020,36262,Comune di Genova,Genova,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,575577,2020,POINT (9.31841 44.348),2020-09-07T09:45:19.793
2020,834058,Bogor Regency,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5965410,2019,,2020-09-07T09:45:19.793
2020,74488,"City of Beverly, MA",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,40152,2020,,2020-09-07T09:45:19.793
2020,42384,Göteborgs Stad,Göteborg,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,579281,2019,,2020-09-07T09:45:19.793
2020,46470,Ayuntamiento de Vitoria-Gasteiz,Vitoria-Gasteiz,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,252574,2019,POINT (-2.67 42.84),2020-09-07T09:45:19.793
2020,840924,Prefeitura de Alexânia,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,20033,0,,2020-09-07T09:45:19.793
2020,60409,Municipalidad Provincial de Callao,,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,994494,217,,2020-09-07T09:45:19.793
2020,832078,Município de Mafra,Mafra,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,81961,2015,POINT (-9.32771 38.9385),2020-09-07T09:45:19.793
2020,42120,City of Salvador,Salvador,Brazil,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2872347,2019,POINT (-38.5023 -12.973),2020-09-07T09:45:19.793
2020,50389,Prefeitura de Maceió,Maceió,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1021127,2017,POINT (-35.718 -9.67342),2020-09-07T09:45:19.793
2020,60258,Prefeitura de Brusque,Brusque,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,137600,2020,POINT (-48.9207 -27.0936),2020-09-07T09:45:19.793
2020,826182,Ayuntamiento de Tonalá,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,477117,2010,,2020-09-07T09:45:19.793
2020,826380,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,144000,2015,,2020-09-07T09:45:19.793
2020,55419,City of Miramar,Miramar,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,140823,2018,POINT (-80.3036 25.9861),2020-09-07T09:45:19.793
2020,54498,Ayuntamiento de Murcia,Murcia,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,453258,2019,POINT (-1.00495 37.799),2020-09-07T09:45:19.793
2020,826201,Ayuntamiento de Zapopan,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,1332272,2015,,2020-09-07T09:45:19.793
2020,60284,Prefeitura de Angra dos Reis,Angra dos Reis,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,169511,2010,POINT (-44.2442 -22.9983),2020-09-07T09:45:19.793
2020,831152,Municipio de San Pedro de Urabá,San Pedro de Urabá,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,37255,2017,POINT (8.34552 -76.3414),2020-09-07T09:45:19.793
2020,54617,Alcaldia de Pereira,Pereira,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,472000,2019,POINT (-75.6906 4.80871),2020-09-07T09:45:19.793
2020,50559,"City of St Catharines, ON",St Catharines,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,133113,2016,POINT (-79.2469 43.1594),2020-09-07T09:45:19.793
2020,50543,Halifax Regional Municipality,Halifax,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,421939,2017,POINT (-63.5714 44.6478),2020-09-07T09:45:19.793
2020,845132,Prefeitura de Goiás (Goiás Velho),,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,24727,2010,,2020-09-07T09:45:19.793
2020,843399,Wandsworth Council,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,332500,2020,,2020-09-07T09:45:19.793
2020,35857,City of Cincinnati,Cincinnati,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,302605,2018,POINT (-84.512 39.1031),2020-09-07T09:45:19.793
2020,74418,"Town of Breckenridge, CO",Breckenridge,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5020,2018,POINT (106.038 39.4817),2020-09-07T09:45:19.793
2020,60339,Prefeitura de Anapolis,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,386923,2019,,2020-09-07T09:45:19.793
2020,50398,Ciudad de Juárez,Juárez,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1391180,2015,POINT (-106.425 31.6904),2020-09-07T09:45:19.793
2020,43937,Wellington City Council,Wellington,New Zealand,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,210400,2019,POINT (174.776 -41.2865),2020-09-07T09:45:19.793
2020,62868,Eskişehir Metropolitan Municipality,Eskişehir,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,887475,2019,POINT (30.5256 39.7667),2020-09-07T09:45:19.793
2020,50560,City of Oakland,Oakland,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,425195,2017,POINT (-122.271 37.8044),2020-09-07T09:45:19.793
2020,848125,Oreamuno,,Costa Rica,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,49000,2018,,2020-09-07T09:45:19.793
2020,73684,Carlos Tejedor,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11570,2010,,2020-09-07T09:45:19.793
2020,59644,"City of Culver City, CA",Culver City,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,39295,2018,POINT (-118.4 34.02),2020-09-07T09:45:19.793
2020,60633,La mairie de Bujumbura,Bujumbura,Burundi,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1155678,2020,POINT (29.3599 -3.36137),2020-09-07T09:45:19.793
2020,60092,City of Porvoo,Porvoo,Finland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,Yes,50380,2019,,2020-09-07T09:45:19.793
2020,53829,"City of Kingston, ON",Kingston,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,124000,2016,,2020-09-07T09:45:19.793
2020,35878,City of Sacramento,Sacramento,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,513624,2019,POINT (-121.494 38.5816),2020-09-07T09:45:19.793
2020,58626,"City of Racine, WI",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,78860,2010,,2020-09-07T09:45:19.793
2020,54517,City Örebro,Örebro,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,155696,2019,POINT (15.2066 59.2741),2020-09-07T09:45:19.793
2020,54116,City of Dubuque,Dubuque,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,57882,2019,POINT (-90.5071 42.5006),2020-09-07T09:45:19.793
2020,54329,Bogor City Government,Bogor,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1048610,2020,POINT (106.806 -6.5971),2020-09-07T09:45:19.793
2020,42123,City of Goiânia,Goiânia,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1516113,2019,POINT (-49.2648 -16.6869),2020-09-07T09:45:19.793
2020,54113,City of Flagstaff,Flagstaff,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,75038,2019,POINT (-111.631 35.1992),2020-09-07T09:45:19.793
2020,1499,Ajuntament de Barcelona,Barcelona,Spain,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1636762,2019,POINT (2.1775 41.3823),2020-09-07T09:45:19.793
2020,31170,Metropolitan Municipality of Lima,Lima,Peru,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,9485405,2017,POINT (-77.0283 -12.0433),2020-09-07T09:45:19.793
2020,50377,Municipio de Querétaro,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,878931,2015,,2020-09-07T09:45:19.793
2020,50203,Gaziantep Metropolitan Municipality,Gaziantep,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2028563,2018,,2020-09-07T09:45:19.793
2020,31187,Seoul Metropolitan Government,Seoul,Republic of Korea,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,10010983,2019,POINT (126.978 37.5665),2020-09-07T09:45:19.793
2020,49345,City of Birmingham,"Birmingham, AL",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,209880,2018,,2020-09-07T09:45:19.793
2020,831926,Ramallah,,State of Palestine,Middle East,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,66000,2019,,2020-09-07T09:45:19.793
2020,69995,Kemi,Kemi,Finland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,20742,2020,POINT (24.5637 65.7364),2020-09-07T09:45:19.793
2020,52894,City of Winston-Salem,Winston-Salem,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,246328,2018,POINT (-80.2442 36.0999),2020-09-07T09:45:19.793
2020,43932,Auckland Council,Auckland,New Zealand,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1618400,2018,POINT (174.742 -36.8153),2020-09-07T09:45:19.793
2020,834374,Tagum City,,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,259444,2015,,2020-09-07T09:45:19.793
2020,69973,Alcaldia de Barrancabermeja,Barrancabermeja,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,210729,2020,POINT (-73.8724 7.06066),2020-09-07T09:45:19.793
2020,69824,Västervik,Västervik Municipality,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,36679,2020,POINT (16.3484 57.9587),2020-09-07T09:45:19.793
2020,31149,City of Athens,Athens,Greece,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,664046,2011,POINT (23.7275 37.9838),2020-09-07T09:45:19.793
2020,50541,City of Greensboro,Greensboro,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,296710,2019,POINT (-79.792 36.0726),2020-09-07T09:45:19.793
2020,35268,City of Boston,Boston,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,695926,2018,POINT (-71.0598 42.3584),2020-09-07T09:45:19.793
2020,35903,Le Grand Casablanca,Casablanca,Morocco,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3360000,2014,POINT (-7.56806 33.5206),2020-09-07T09:45:19.793
2020,54388,Iskandar Regional Development Authority,Iskandar,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2090000,2017,POINT (100.992 1.45556),2020-09-07T09:45:19.793
2020,73301,"City of Gretna, LA",Gretna,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,17935,2017,POINT (-90.0542 29.9164),2020-09-07T09:45:19.793
2020,31146,Addis Ababa City Administration,Addis Ababa,Ethiopia,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3689000,2020,POINT (38.7544 9.02887),2020-09-07T09:45:19.793
2020,31184,Prefeitura de São Paulo,São Paulo,Brazil,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11253503,2017,POINT (-46.7382 -23.5595),2020-09-07T09:45:19.793
2020,50673,Município de Faro,Faro,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,61015,2019,POINT (-7.93044 37.0194),2020-09-07T09:45:19.793
2020,31173,Comune di Milano,Milano,Italy,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1404431,2019,POINT (9.08635 45.8026),2020-09-07T09:45:19.793
2020,60393,Municipalidad de Santiago,Santiago,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,404495,2017,POINT (-70.6693 -33.4489),2020-09-07T09:45:19.793
2020,36158,Comune di Napoli,Napoli,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,983755,2014,POINT (14.2514 40.842),2020-09-07T09:45:19.793
2020,49172,City of St. Petersburg,St. Petersburg,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,266000,2017,,2020-09-07T09:45:19.793
2020,35853,City of Baltimore,Baltimore,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,593490,2019,POINT (-76.6122 39.2904),2020-09-07T09:45:19.793
2020,58489,Hoeje-Taastrup Kommune,Hoeje-Taastrup,Denmark,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,50686,2019,POINT (12.2898 55.6563),2020-09-07T09:45:19.793
2020,53254,City of Hobart,Hobart,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,53684,2020,POINT (147.281 -42.8901),2020-09-07T09:45:19.793
2020,60142,City of Kisumu,Kisumu,Kenya,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1155574,2019,POINT (34.7679 -0.0917),2020-09-07T09:45:19.793
2020,59535,"Town of Vail, CO",Vail,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5434,2019,POINT (-106.374 39.6403),2020-09-07T09:45:19.793
2020,19233,Município de Torres Vedras,Torres Vedras,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,79465,2011,POINT (-9.30148 38.7637),2020-09-07T09:45:19.793
2020,1184,City of Austin,Austin,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,964254,2019,POINT (-97.7431 30.2672),2020-09-07T09:45:19.793
2020,59562,"City of Urbana, IL",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,41250,2010,,2020-09-07T09:45:19.793
2020,60105,Kirklees Council,Huddersfield,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,437400,2017,,2020-09-07T09:45:19.793
2020,35873,Municipality of Medellín,Medellín,Colombia,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2533424,2020,POINT (-75.5735 6.22729),2020-09-07T09:45:19.793
2020,56276,New Taipei City Government,New Taipei,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,4018696,19,POINT (121.446 25.0111),2020-09-07T09:45:19.793
2020,35886,Comune di Torino,Torino,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,872316,2019,POINT (7.668 45.1006),2020-09-07T09:45:19.793
2020,827048,Zhenjiang Municipal People's Government,,China,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3186300,2018,,2020-09-07T09:45:19.793
2020,63562,"City of South Bend, IN",South Bend,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,102026,2019,POINT (41.6754 -86.2532),2020-09-07T09:45:19.793
2020,841003,Ayuntamiento de Apodaca,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5247,214,,2020-09-07T09:45:19.793
2020,10894,City of Los Angeles,Los Angeles,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,4021488,2018,POINT (-118.244 34.0522),2020-09-07T09:45:19.793
2020,44210,Yeosu Metropolitan Government,Yeosu-si,Republic of Korea,East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,282786,2019,,2020-09-07T09:45:19.793
2020,31157,City of Delhi,Delhi,India,South and West Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11034555,2011,POINT (77.1025 28.704),2020-09-07T09:45:19.793
2020,826407,Munícipio de Mirandela,Mirandela,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11852,2011,POINT (-7.1753 41.51),2020-09-07T09:45:19.793
2020,60168,Derry City & Strabane,Derry,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,150679,2019,,2020-09-07T09:45:19.793
2020,841098,Municipalidad Distrital de Chimbote,,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,338,217,,2020-09-07T09:45:19.793
2020,31179,Gemeente Rotterdam,Rotterdam,Netherlands,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,638181,2018,POINT (4.45093 51.9164),2020-09-07T09:45:19.793
2020,43917,Sofia Municipality,Sofia,Bulgaria,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1479902,2019,POINT (23.3219 42.6977),2020-09-07T09:45:19.793
2020,54291,Chengdu Municipal Government,Chengdu,China,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,16581000,2019,POINT (104.076 30.6719),2020-09-07T09:45:19.793
2020,840161,Municipality of Del Carmen,Del Carmen,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,20000,2019,POINT (125.97 9.869),2020-09-07T09:45:19.793
2020,55372,Prefeitura Municipal de Canoas,Canoas,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,341343,2015,POINT (-51.1862 -29.9133),2020-09-07T09:45:19.793
2020,840244,Prefeitura de Águas da Prata,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,8137,2018,,2020-09-07T09:45:19.793
2020,74575,Dane County,,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,542400,2018,,2020-09-07T09:45:19.793
2020,50361,Ayuntamiento de Hermosillo,Hermosillo,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,913318,2020,POINT (-110.961 29.0892),2020-09-07T09:45:19.793
2020,31115,City of Johannesburg,Johannesburg,South Africa,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5740000,2020,POINT (28.0473 -26.2041),2020-09-07T09:45:19.793
2020,37261,City of Pietermaritzburg,Pietermaritzburg,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,618536,2011,POINT (30.3794 -29.6006),2020-09-07T09:45:19.793
2020,60267,Prefeitura de Guarujá,Guarujá,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,290752,2010,POINT (-46.2569 -23.9946),2020-09-07T09:45:19.793
2020,60126,Tartu City Council,Tartu,Estonia,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,95399,2020,POINT (26.7219 58.38),2020-09-07T09:45:19.793
2020,35870,City of Miami,Miami,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,467963,2019,POINT (-80.1918 25.7617),2020-09-07T09:45:19.793
2020,63941,"Broward County, FL",Broward,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1919644,2019,POINT (80.3659 26.1901),2020-09-07T09:45:19.793
2020,73706,City of Alameda,Alameda,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,75961,2017,POINT (122.163 37.4522),2020-09-07T09:45:19.793
2020,68388,Prefeitura de Morungaba,Morungaba,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,13622,2019,POINT (-46.7929 -22.8767),2020-09-07T09:45:19.793
2020,36286,Comune di Ferrara,Ferrara,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,132009,2018,POINT (11.619 44.8357),2020-09-07T09:45:19.793
2020,826429,Município de Figueira da Foz,Figueira da Foz,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,62125,2011,POINT (-8.8576 40.1521),2020-09-07T09:45:19.793
2020,834083,"City of Eau Claire, WI",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,67000,2018,,2020-09-07T09:45:19.793
2020,831999,Concejo Municipal de Distrito de Monte Verde,,Costa Rica,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5253,2016,,2020-09-07T09:45:19.793
2020,73750,Tarakan City,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,245784,2019,,2020-09-07T09:45:19.793
2020,74546,"City of Milwaukie, OR",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,20291,2010,,2020-09-07T09:45:19.793
2020,54110,City of Santa Monica,Santa Monica,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,91411,2018,POINT (-118.481 34.0219),2020-09-07T09:45:19.793
2020,839666,Municipio de Escuintla,,Guatemala,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,170543,2019,,2020-09-07T09:45:19.793
2020,31111,Tokyo Metropolitan Government,Tokyo,Japan,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,13951636,2020,POINT (139.41 35.41),2020-09-07T09:45:19.793
2020,54389,Taichung City Government,Taichung,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2816917,2020,POINT (120.647 24.1619),2020-09-07T09:45:19.793
2020,54579,Sekhukhune District Municipality,Sekhukhune District Municipality,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1076840,2011,POINT (29.974 -24.8335),2020-09-07T09:45:19.793
2020,31052,City of Cardiff,Cardiff,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,367000,2019,POINT (-3.17909 51.4816),2020-09-07T09:45:19.793
2020,35449,Stadt Zürich,Zürich,Switzerland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,434008,2019,POINT (8.53918 47.3686),2020-09-07T09:45:19.793
2020,59124,"City of Natchez, MS",Natchez,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,15000,2017,POINT (-91.4032 31.5604),2020-09-07T09:45:19.793
2020,58871,"City of Salem, MA",Salem,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,43559,2018,POINT (-70.8967 42.5195),2020-09-07T09:45:19.793
2020,833284,West Midlands Combined Authority,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2928592,2019,,2020-09-07T09:45:19.793
2020,35874,City of Phoenix,Phoenix,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1660272,2018,POINT (-112.074 33.4484),2020-09-07T09:45:19.793
2020,42178,Distrito Metropolitano de Quito,Quito,Ecuador,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2239191,2010,POINT (-78.5167 -0.2333),2020-09-07T09:45:19.793
2020,848129,Esquías,,Honduras,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,18308,2018,,2020-09-07T09:45:19.793
2020,54632,Prefeitura de Caruaru,Caruaru,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,314912,2010,,2020-09-07T09:45:19.793
2020,831674,Município de Amarante,Amarante,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,56217,2011,,2020-09-07T09:45:19.793
